"SUID","EdgeBetweenness","interaction","name","path length","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"6900","68.30363826","pp","1352.AL014_07885 (pp) 1352.AL014_13515",,"false","pp","1352.AL014_07885 (pp) 1352.AL014_13515",,,,,,,,,
"6901","108.79634214","pp","1352.AL014_07885 (pp) 1352.AL014_14230",,"false","pp","1352.AL014_07885 (pp) 1352.AL014_14230",,,,,,,,,
"6902","264.75685286","pp","1352.AL014_07885 (pp) 1352.AL014_14500",,"false","pp","1352.AL014_07885 (pp) 1352.AL014_14500",,,,,,,,,
"6903","190.24913902","pp","1352.AL014_07885 (pp) 1352.AL014_14505",,"false","pp","1352.AL014_07885 (pp) 1352.AL014_14505",,,,,,,,,
"6904","315.16565672","pp","1352.AL014_08570 (pp) 1352.AL014_09470",,"false","pp","1352.AL014_08570 (pp) 1352.AL014_09470",,,,,,,,,
"6905","395.7587869","pp","1352.AL014_08570 (pp) 1352.AL014_12550",,"false","pp","1352.AL014_08570 (pp) 1352.AL014_12550",,,,,,,,,
"6906","1560.84215844","pp","1352.AL014_08570 (pp) 1352.AL014_13990",,"false","pp","1352.AL014_08570 (pp) 1352.AL014_13990",,,,,,,,,
"6907","512.82043005","pp","1352.AL014_02035 (pp) 1352.AL014_02040",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_02040",,,,,,,,,
"6908","150.21528271","pp","1352.AL014_02035 (pp) 1352.AL014_02670",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_02670",,,,,,,,,
"6909","172.52069315","pp","1352.AL014_02035 (pp) 1352.AL014_02045",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_02045",,,,,,,,,
"6910","347.51727323","pp","1352.AL014_02035 (pp) 1352.AL014_02095",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_02095",,,,,,,,,
"6911","62.65418626","pp","1352.AL014_02035 (pp) 1352.AL014_07345",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_07345",,,,,,,,,
"6912","338.9166016","pp","1352.AL014_02035 (pp) 1352.AL014_05565",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_05565",,,,,,,,,
"6913","110.66811448","pp","1352.AL014_02035 (pp) 1352.AL014_07350",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_07350",,,,,,,,,
"6914","82.93062076","pp","1352.AL014_02035 (pp) 1352.AL014_14425",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_14425",,,,,,,,,
"6915","166.84651615","pp","1352.AL014_02035 (pp) 1352.AL014_11470",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_11470",,,,,,,,,
"6916","274.0529154","pp","1352.AL014_02035 (pp) 1352.AL014_11500",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_11500",,,,,,,,,
"6917","183.03052798","pp","1352.AL014_02035 (pp) 1352.AL014_13525",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_13525",,,,,,,,,
"6918","135.83056381","pp","1352.AL014_02035 (pp) 1352.AL014_11505",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_11505",,,,,,,,,
"6919","250.07624249","pp","1352.AL014_02035 (pp) 1352.AL014_11720",,"false","pp","1352.AL014_02035 (pp) 1352.AL014_11720",,,,,,,,,
"6920","553.99589332","pp","1352.AL014_02040 (pp) 1352.AL014_02045",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_02045",,,,,,,,,
"6921","745.74338193","pp","1352.AL014_02040 (pp) 1352.AL014_02210",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_02210",,,,,,,,,
"6922","285.63267643","pp","1352.AL014_02040 (pp) 1352.AL014_02295",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_02295",,,,,,,,,
"6923","270.94576646","pp","1352.AL014_02040 (pp) 1352.AL014_03815",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_03815",,,,,,,,,
"6924","228.3060331","pp","1352.AL014_02040 (pp) 1352.AL014_02305",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_02305",,,,,,,,,
"6925","250.13462124","pp","1352.AL014_02040 (pp) 1352.AL014_02405",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_02405",,,,,,,,,
"6926","444.89137188","pp","1352.AL014_02040 (pp) 1352.AL014_02590",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_02590",,,,,,,,,
"6927","257.44526513","pp","1352.AL014_02040 (pp) 1352.AL014_07215",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_07215",,,,,,,,,
"6928","964.77482814","pp","1352.AL014_02040 (pp) 1352.AL014_05305",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_05305",,,,,,,,,
"6929","229.18526531","pp","1352.AL014_02040 (pp) 1352.AL014_11385",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_11385",,,,,,,,,
"6930","1191.53049288","pp","1352.AL014_02040 (pp) 1352.AL014_12520",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_12520",,,,,,,,,
"6931","1138.75911901","pp","1352.AL014_02040 (pp) 1352.AL014_05300",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_05300",,,,,,,,,
"6932","219.44753198","pp","1352.AL014_02040 (pp) 1352.AL014_07375",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_07375",,,,,,,,,
"6933","227.31075861","pp","1352.AL014_02040 (pp) 1352.AL014_07380",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_07380",,,,,,,,,
"6934","289.94841873","pp","1352.AL014_02040 (pp) 1352.AL014_07385",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_07385",,,,,,,,,
"6935","312.29301501","pp","1352.AL014_02040 (pp) 1352.AL014_07480",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_07480",,,,,,,,,
"6936","487.91710508","pp","1352.AL014_02040 (pp) 1352.AL014_13250",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_13250",,,,,,,,,
"6937","716.63969294","pp","1352.AL014_02040 (pp) 1352.AL014_13320",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_13320",,,,,,,,,
"6938","296.59804394","pp","1352.AL014_02040 (pp) 1352.AL014_14300",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_14300",,,,,,,,,
"6939","331.52082077","pp","1352.AL014_02040 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_14485",,,,,,,,,
"6940","203.64883492","pp","1352.AL014_02040 (pp) 1352.AL014_14690",,"false","pp","1352.AL014_02040 (pp) 1352.AL014_14690",,,,,,,,,
"6941","128.52834657","pp","1352.AL014_02045 (pp) 1352.AL014_05705",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_05705",,,,,,,,,
"6942","220.3674649","pp","1352.AL014_02045 (pp) 1352.AL014_05720",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_05720",,,,,,,,,
"6943","178.16311844","pp","1352.AL014_02045 (pp) 1352.AL014_05795",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_05795",,,,,,,,,
"6944","860.27581628","pp","1352.AL014_02045 (pp) 1352.AL014_03930",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_03930",,,,,,,,,
"6945","1277.86823259","pp","1352.AL014_02045 (pp) 1352.AL014_05950",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_05950",,,,,,,,,
"6946","556.35003739","pp","1352.AL014_02045 (pp) 1352.AL014_06955",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_06955",,,,,,,,,
"6947","125.92870426","pp","1352.AL014_02045 (pp) 1352.AL014_08685",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_08685",,,,,,,,,
"6948","107.66099325","pp","1352.AL014_02045 (pp) 1352.AL014_07160",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_07160",,,,,,,,,
"6949","59.83471115","pp","1352.AL014_02045 (pp) 1352.AL014_07345",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_07345",,,,,,,,,
"6950","79.51119529","pp","1352.AL014_02045 (pp) 1352.AL014_07350",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_07350",,,,,,,,,
"6951","547.78566483","pp","1352.AL014_02045 (pp) 1352.AL014_08765",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_08765",,,,,,,,,
"6952","389.28307632","pp","1352.AL014_02045 (pp) 1352.AL014_13320",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_13320",,,,,,,,,
"6953","153.69026879","pp","1352.AL014_02045 (pp) 1352.AL014_14425",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_14425",,,,,,,,,
"6954","177.94415485","pp","1352.AL014_02045 (pp) 1352.AL014_12320",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_12320",,,,,,,,,
"6955","333.98415512","pp","1352.AL014_02045 (pp) 1352.AL014_12335",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_12335",,,,,,,,,
"6956","540.71532654","pp","1352.AL014_02045 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_12570",,,,,,,,,
"6957","261.68272908","pp","1352.AL014_02045 (pp) 1352.AL014_11300",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_11300",,,,,,,,,
"6958","112.45489206","pp","1352.AL014_02045 (pp) 1352.AL014_11470",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_11470",,,,,,,,,
"6959","147.71152104","pp","1352.AL014_02045 (pp) 1352.AL014_11475",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_11475",,,,,,,,,
"6960","324.12764012","pp","1352.AL014_02045 (pp) 1352.AL014_11500",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_11500",,,,,,,,,
"6961","430.66290283","pp","1352.AL014_02045 (pp) 1352.AL014_11505",,"false","pp","1352.AL014_02045 (pp) 1352.AL014_11505",,,,,,,,,
"6962","37.53194466","pp","1352.AL014_02095 (pp) 1352.AL014_02100",,"false","pp","1352.AL014_02095 (pp) 1352.AL014_02100",,,,,,,,,
"6963","1402.07810649","pp","1352.AL014_02095 (pp) 1352.AL014_11795",,"false","pp","1352.AL014_02095 (pp) 1352.AL014_11795",,,,,,,,,
"6964","41.55059457","pp","1352.AL014_02095 (pp) 1352.AL014_02105",,"false","pp","1352.AL014_02095 (pp) 1352.AL014_02105",,,,,,,,,
"6965","39.30086426","pp","1352.AL014_02095 (pp) 1352.AL014_02110",,"false","pp","1352.AL014_02095 (pp) 1352.AL014_02110",,,,,,,,,
"6966","99.40308289","pp","1352.AL014_07345 (pp) 1352.AL014_11470",,"false","pp","1352.AL014_07345 (pp) 1352.AL014_11470",,,,,,,,,
"6967","50.19673371","pp","1352.AL014_07345 (pp) 1352.AL014_07350",,"false","pp","1352.AL014_07345 (pp) 1352.AL014_07350",,,,,,,,,
"6968","742.90283931","pp","1352.AL014_07345 (pp) 1352.AL014_08765",,"false","pp","1352.AL014_07345 (pp) 1352.AL014_08765",,,,,,,,,
"6969","218.4897773","pp","1352.AL014_07345 (pp) 1352.AL014_12335",,"false","pp","1352.AL014_07345 (pp) 1352.AL014_12335",,,,,,,,,
"6970","62.6605157","pp","1352.AL014_07345 (pp) 1352.AL014_11475",,"false","pp","1352.AL014_07345 (pp) 1352.AL014_11475",,,,,,,,,
"6971","582.47962787","pp","1352.AL014_07345 (pp) 1352.AL014_13320",,"false","pp","1352.AL014_07345 (pp) 1352.AL014_13320",,,,,,,,,
"6972","156.67494164","pp","1352.AL014_07345 (pp) 1352.AL014_13525",,"false","pp","1352.AL014_07345 (pp) 1352.AL014_13525",,,,,,,,,
"6973","223.56985422","pp","1352.AL014_07345 (pp) 1352.AL014_11500",,"false","pp","1352.AL014_07345 (pp) 1352.AL014_11500",,,,,,,,,
"6974","152.1689331","pp","1352.AL014_07345 (pp) 1352.AL014_11720",,"false","pp","1352.AL014_07345 (pp) 1352.AL014_11720",,,,,,,,,
"6975","175.26072675","pp","1352.AL014_07350 (pp) 1352.AL014_07490",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_07490",,,,,,,,,
"6976","86.0222686","pp","1352.AL014_07350 (pp) 1352.AL014_11470",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_11470",,,,,,,,,
"6977","98.3436317","pp","1352.AL014_07350 (pp) 1352.AL014_11475",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_11475",,,,,,,,,
"6978","193.33336107","pp","1352.AL014_07350 (pp) 1352.AL014_11500",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_11500",,,,,,,,,
"6979","256.17999504","pp","1352.AL014_07350 (pp) 1352.AL014_11505",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_11505",,,,,,,,,
"6980","977.4699812","pp","1352.AL014_07350 (pp) 1352.AL014_08390",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_08390",,,,,,,,,
"6981","240.62356794","pp","1352.AL014_07350 (pp) 1352.AL014_08435",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_08435",,,,,,,,,
"6982","435.65693136","pp","1352.AL014_07350 (pp) 1352.AL014_08675",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_08675",,,,,,,,,
"6983","165.67221156","pp","1352.AL014_07350 (pp) 1352.AL014_12325",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_12325",,,,,,,,,
"6984","275.70833905","pp","1352.AL014_07350 (pp) 1352.AL014_12335",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_12335",,,,,,,,,
"6985","597.8431052","pp","1352.AL014_07350 (pp) 1352.AL014_13320",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_13320",,,,,,,,,
"6986","164.37788766","pp","1352.AL014_07350 (pp) 1352.AL014_13525",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_13525",,,,,,,,,
"6987","132.60325185","pp","1352.AL014_07350 (pp) 1352.AL014_11720",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_11720",,,,,,,,,
"6988","971.07335794","pp","1352.AL014_07350 (pp) 1352.AL014_11925",,"false","pp","1352.AL014_07350 (pp) 1352.AL014_11925",,,,,,,,,
"6989","426.55711023","pp","1352.AL014_09915 (pp) 1352.AL014_09920",,"false","pp","1352.AL014_09915 (pp) 1352.AL014_09920",,,,,,,,,
"6990","88.28682659","pp","1352.AL014_09915 (pp) 1352.AL014_09925",,"false","pp","1352.AL014_09915 (pp) 1352.AL014_09925",,,,,,,,,
"6991","271.03491345","pp","1352.AL014_09915 (pp) 1352.AL014_09930",,"false","pp","1352.AL014_09915 (pp) 1352.AL014_09930",,,,,,,,,
"6992","675.54326179","pp","1352.AL014_09910 (pp) 1352.AL014_09920",,"false","pp","1352.AL014_09910 (pp) 1352.AL014_09920",,,,,,,,,
"6993","29.300148","pp","1352.AL014_09910 (pp) 1352.AL014_09915",,"false","pp","1352.AL014_09910 (pp) 1352.AL014_09915",,,,,,,,,
"6994","178.47736185","pp","1352.AL014_09910 (pp) 1352.AL014_14670",,"false","pp","1352.AL014_09910 (pp) 1352.AL014_14670",,,,,,,,,
"6995","404.66685596","pp","1352.AL014_09910 (pp) 1352.AL014_09930",,"false","pp","1352.AL014_09910 (pp) 1352.AL014_09930",,,,,,,,,
"6996","452.31536478","pp","1352.AL014_13250 (pp) 1352.AL014_14985",,"false","pp","1352.AL014_13250 (pp) 1352.AL014_14985",,,,,,,,,
"6997","154.34219317","pp","1352.AL014_13250 (pp) 1352.AL014_13255",,"false","pp","1352.AL014_13250 (pp) 1352.AL014_13255",,,,,,,,,
"6998","429.35459545","pp","1352.AL014_13250 (pp) 1352.AL014_13260",,"false","pp","1352.AL014_13250 (pp) 1352.AL014_13260",,,,,,,,,
"6999","336.87295587","pp","1352.AL014_13250 (pp) 1352.AL014_15065",,"false","pp","1352.AL014_13250 (pp) 1352.AL014_15065",,,,,,,,,
"7000","165.41641227","pp","1352.AL014_13250 (pp) 1352.AL014_13730",,"false","pp","1352.AL014_13250 (pp) 1352.AL014_13730",,,,,,,,,
"7001","395.68542006","pp","1352.AL014_13250 (pp) 1352.AL014_14500",,"false","pp","1352.AL014_13250 (pp) 1352.AL014_14500",,,,,,,,,
"7002","408.03323198","pp","1352.AL014_13250 (pp) 1352.AL014_14505",,"false","pp","1352.AL014_13250 (pp) 1352.AL014_14505",,,,,,,,,
"7003","387.90985346","pp","1352.AL014_09945 (pp) 1352.AL014_09950",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_09950",,,,,,,,,
"7004","272.08292146","pp","1352.AL014_09945 (pp) 1352.AL014_13250",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_13250",,,,,,,,,
"7005","522.67459718","pp","1352.AL014_09945 (pp) 1352.AL014_11020",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_11020",,,,,,,,,
"7006","328.19319733","pp","1352.AL014_09945 (pp) 1352.AL014_11655",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_11655",,,,,,,,,
"7007","945.72885564","pp","1352.AL014_09945 (pp) 1352.AL014_13515",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_13515",,,,,,,,,
"7008","592.08703171","pp","1352.AL014_09945 (pp) 1352.AL014_14500",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_14500",,,,,,,,,
"7009","576.59776602","pp","1352.AL014_09945 (pp) 1352.AL014_14505",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_14505",,,,,,,,,
"7010","409.92703438","pp","1352.AL014_09945 (pp) 1352.AL014_13730",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_13730",,,,,,,,,
"7011","1150.35363495","pp","1352.AL014_09945 (pp) 1352.AL014_15130",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_15130",,,,,,,,,
"7012","558.03838694","pp","1352.AL014_09945 (pp) 1352.AL014_15380",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_15380",,,,,,,,,
"7013","1450.52113196","pp","1352.AL014_09945 (pp) 1352.AL014_13925",,"false","pp","1352.AL014_09945 (pp) 1352.AL014_13925",,,,,,,,,
"7014","60.26072987","pp","1352.AL014_03240 (pp) 1352.AL014_03245",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_03245",,,,,,,,,
"7015","376.71908208","pp","1352.AL014_03240 (pp) 1352.AL014_07160",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_07160",,,,,,,,,
"7016","236.32896933","pp","1352.AL014_03240 (pp) 1352.AL014_04090",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_04090",,,,,,,,,
"7017","50.02909753","pp","1352.AL014_03240 (pp) 1352.AL014_04110",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_04110",,,,,,,,,
"7018","146.02623291","pp","1352.AL014_03240 (pp) 1352.AL014_04720",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_04720",,,,,,,,,
"7019","108.83992045","pp","1352.AL014_03240 (pp) 1352.AL014_07480",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_07480",,,,,,,,,
"7020","138.88346527","pp","1352.AL014_03240 (pp) 1352.AL014_07530",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_07530",,,,,,,,,
"7021","118.16965182","pp","1352.AL014_03240 (pp) 1352.AL014_07535",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_07535",,,,,,,,,
"7022","640.28908233","pp","1352.AL014_03240 (pp) 1352.AL014_08645",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_08645",,,,,,,,,
"7023","640.95892673","pp","1352.AL014_03240 (pp) 1352.AL014_10965",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_10965",,,,,,,,,
"7024","481.07130576","pp","1352.AL014_03240 (pp) 1352.AL014_08410",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_08410",,,,,,,,,
"7025","75.09897029","pp","1352.AL014_03240 (pp) 1352.AL014_08520",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_08520",,,,,,,,,
"7026","32.26006155","pp","1352.AL014_03240 (pp) 1352.AL014_08530",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_08530",,,,,,,,,
"7027","47.56033896","pp","1352.AL014_03240 (pp) 1352.AL014_11535",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11535",,,,,,,,,
"7028","40.45949898","pp","1352.AL014_03240 (pp) 1352.AL014_11765",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11765",,,,,,,,,
"7029","71.74633041","pp","1352.AL014_03240 (pp) 1352.AL014_11865",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11865",,,,,,,,,
"7030","44.73368161","pp","1352.AL014_03240 (pp) 1352.AL014_11870",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11870",,,,,,,,,
"7031","67.95502704","pp","1352.AL014_03240 (pp) 1352.AL014_11875",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11875",,,,,,,,,
"7032","120.56334013","pp","1352.AL014_03240 (pp) 1352.AL014_11880",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11880",,,,,,,,,
"7033","95.36494583","pp","1352.AL014_03240 (pp) 1352.AL014_11770",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11770",,,,,,,,,
"7034","62.06227782","pp","1352.AL014_03240 (pp) 1352.AL014_11775",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11775",,,,,,,,,
"7035","97.99239268","pp","1352.AL014_03240 (pp) 1352.AL014_11885",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11885",,,,,,,,,
"7036","35.37016067","pp","1352.AL014_03240 (pp) 1352.AL014_11890",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11890",,,,,,,,,
"7037","52.44157571","pp","1352.AL014_03240 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11895",,,,,,,,,
"7038","69.06534026","pp","1352.AL014_03240 (pp) 1352.AL014_11780",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11780",,,,,,,,,
"7039","120.97828434","pp","1352.AL014_03240 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11900",,,,,,,,,
"7040","41.28476152","pp","1352.AL014_03240 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11905",,,,,,,,,
"7041","36.03431359","pp","1352.AL014_03240 (pp) 1352.AL014_11785",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11785",,,,,,,,,
"7042","163.86610305","pp","1352.AL014_03240 (pp) 1352.AL014_11800",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11800",,,,,,,,,
"7043","68.21234299","pp","1352.AL014_03240 (pp) 1352.AL014_11805",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11805",,,,,,,,,
"7044","107.46551413","pp","1352.AL014_03240 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11920",,,,,,,,,
"7045","140.31575498","pp","1352.AL014_03240 (pp) 1352.AL014_12275",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_12275",,,,,,,,,
"7046","69.0942169","pp","1352.AL014_03240 (pp) 1352.AL014_11810",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11810",,,,,,,,,
"7047","52.81019435","pp","1352.AL014_03240 (pp) 1352.AL014_11815",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11815",,,,,,,,,
"7048","29.37146503","pp","1352.AL014_03240 (pp) 1352.AL014_12285",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_12285",,,,,,,,,
"7049","76.22350858","pp","1352.AL014_03240 (pp) 1352.AL014_12295",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_12295",,,,,,,,,
"7050","63.41500396","pp","1352.AL014_03240 (pp) 1352.AL014_11820",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11820",,,,,,,,,
"7051","67.92379205","pp","1352.AL014_03240 (pp) 1352.AL014_11825",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11825",,,,,,,,,
"7052","63.69076422","pp","1352.AL014_03240 (pp) 1352.AL014_11830",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11830",,,,,,,,,
"7053","114.98547544","pp","1352.AL014_03240 (pp) 1352.AL014_12335",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_12335",,,,,,,,,
"7054","271.49706423","pp","1352.AL014_03240 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_12570",,,,,,,,,
"7055","66.02913257","pp","1352.AL014_03240 (pp) 1352.AL014_11840",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11840",,,,,,,,,
"7056","46.50427803","pp","1352.AL014_03240 (pp) 1352.AL014_11845",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11845",,,,,,,,,
"7057","180.58283647","pp","1352.AL014_03240 (pp) 1352.AL014_12575",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_12575",,,,,,,,,
"7058","66.11074426","pp","1352.AL014_03240 (pp) 1352.AL014_11850",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11850",,,,,,,,,
"7059","73.60944215","pp","1352.AL014_03240 (pp) 1352.AL014_11855",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11855",,,,,,,,,
"7060","98.49014217","pp","1352.AL014_03240 (pp) 1352.AL014_11860",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_11860",,,,,,,,,
"7061","63.57720202","pp","1352.AL014_03240 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_12655",,,,,,,,,
"7062","61.05942744","pp","1352.AL014_03240 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_12660",,,,,,,,,
"7063","1651.68994347","pp","1352.AL014_03240 (pp) 1352.AL014_14415",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_14415",,,,,,,,,
"7064","58.26610916","pp","1352.AL014_03240 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_14510",,,,,,,,,
"7065","46.86971867","pp","1352.AL014_03240 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_14515",,,,,,,,,
"7066","699.18921843","pp","1352.AL014_03240 (pp) 1352.AL014_14180",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_14180",,,,,,,,,
"7067","43.55874663","pp","1352.AL014_03240 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_14520",,,,,,,,,
"7068","56.82229349","pp","1352.AL014_03240 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_14525",,,,,,,,,
"7069","204.47972001","pp","1352.AL014_03240 (pp) 1352.AL014_15155",,"false","pp","1352.AL014_03240 (pp) 1352.AL014_15155",,,,,,,,,
"7070","124.11409953","pp","1352.AL014_05870 (pp) 1352.AL014_06845",,"false","pp","1352.AL014_05870 (pp) 1352.AL014_06845",,,,,,,,,
"7071","60.30134104","pp","1352.AL014_05870 (pp) 1352.AL014_08340",,"false","pp","1352.AL014_05870 (pp) 1352.AL014_08340",,,,,,,,,
"7072","302.15780905","pp","1352.AL014_05870 (pp) 1352.AL014_07380",,"false","pp","1352.AL014_05870 (pp) 1352.AL014_07380",,,,,,,,,
"7073","128.7400895","pp","1352.AL014_05870 (pp) 1352.AL014_07465",,"false","pp","1352.AL014_05870 (pp) 1352.AL014_07465",,,,,,,,,
"7074","71.73595106","pp","1352.AL014_05870 (pp) 1352.AL014_10255",,"false","pp","1352.AL014_05870 (pp) 1352.AL014_10255",,,,,,,,,
